1.612889168015802302e-02 -6.251931667064875020e-02 7.624317460719590933e+00 1.065211867344294846e-03 -1.021080760008505946e-03 5.780864614048072947e-03
1.622478738974957729e-02 -5.984941906698075520e-02 7.619977671647682804e+00 3.380672048808601622e-04 -1.047876148644831138e-03 4.379552193468549438e-03
1.685527960210173731e-02 -5.726810895303161703e-02 7.615749651255012687e+00 -1.263698628061917309e-03 -1.187301463854534408e-03 2.217133976905911671e-03
1.779504987116085554e-02 -5.463012588621388860e-02 7.611659750660057178e+00 -3.442797437955671339e-03 -1.447528029684659254e-03 1.621333685689680033e-04
1.887367907069858325e-02 -5.187007475181945604e-02 7.607720709315329621e+00 -4.919109497465014996e-03 -1.596322725510873229e-03 -1.155783814648851269e-03
1.998765401605065092e-02 -4.885724007606016134e-02 7.603963416253967544e+00 -5.263498423424103206e-03 -1.687742475645546926e-03 -1.563488189139188933e-03
2.105377727464550000e-02 -4.544009985046717354e-02 7.600462191987629623e+00 -4.921713594117484679e-03 -1.959355642708883807e-03 -1.333471566148230862e-03
2.196895561402430197e-02 -4.156976853783734410e-02 7.597344971512048240e+00 -3.986498165090376911e-03 -2.280281891246647551e-03 -8.460306190209109217e-04
2.259530237095229085e-02 -3.714763790997776399e-02 7.594788043785793086e+00 -2.400833283428129711e-03 -2.422035635474086013e-03 -3.766150164873898615e-04
2.280479440665002244e-02 -3.194436313508588338e-02 7.592996837593371851e+00 -2.338126859181941138e-04 -2.133753597644230064e-03 -2.695834873370531962e-05
2.252227419263095817e-02 -2.552557546857633572e-02 7.592180482042966361e+00 1.669155320744104311e-03 -1.400895179766858826e-03 8.298014283167395985e-05
2.169563269105178119e-02 -1.741368647481513626e-02 7.592525546054095464e+00 3.009001734013289683e-03 -5.884131944410513461e-04 -1.494209859972547524e-04
2.043443522885263555e-02 -7.207544737819695721e-03 7.594174059049521475e+00 3.589737043660763335e-03 -6.384366667917427355e-05 -7.406051524389526027e-04
1.889043307977339090e-02 5.424230520724951377e-03 7.597210006747748601e+00 3.555806883185254428e-03 1.223939018395983527e-04 -1.770980283527292479e-03
1.742150678430831948e-02 2.066447258809637685e-02 7.601654979659493883e+00 3.308591862271319933e-03 4.344153884196710544e-04 -3.463425917623491525e-03
1.647065717607134119e-02 3.841480675133706474e-02 7.607474128102647448e+00 2.840068063318209463e-03 1.087819318158526069e-03 -5.132473307633240306e-03
1.644989521012869826e-02 5.838282155241704408e-02 7.614584283677754861e+00 2.396005600931315656e-03 1.923079274806930965e-03 -6.195626576819508909e-03
1.776625798224329075e-02 7.999034656127061715e-02 7.622859067623776852e+00 2.218257831975848846e-03 2.642098576577582830e-03 -6.381672260166939767e-03
2.069436305248605404e-02 1.023731925288060007e-01 7.632130592098507194e+00 2.231185099140503645e-03 2.730679455497308020e-03 -5.468930585084835934e-03
2.558579991484317279e-02 1.243714612054500207e-01 7.642191618649286866e+00 2.174475264379022513e-03 2.141149849926820073e-03 -3.987006490341895096e-03
3.266053633908168330e-02 1.447341314203975104e-01 7.652800445751662295e+00 2.004763988293763784e-03 1.162902570740857299e-03 -2.382764028580098246e-03
4.193359299367210857e-02 1.622302222685366446e-01 7.663690639106249591e+00 1.704276794622047644e-03 3.310571983982445003e-04 -1.018989462234787431e-03
5.332876567307787835e-02 1.757995172363554792e-01 7.674583072268046813e+00 1.254110299134732296e-03 -6.816034559322531328e-05 7.089260224701714706e-05
6.663412211848340760e-02 1.846339798184551129e-01 7.685198946829026490e+00 7.594767401936529296e-04 -9.618340508699729547e-05 1.133751836249974766e-03
8.153309300041350349e-02 1.882443916276659579e-01 7.695265189420926077e+00 4.017997667557844546e-04 9.801825365177591629e-05 2.360021169494515552e-03
9.757525726079142869e-02 1.863546884812115334e-01 7.704514941751746449e+00 1.068338118916408027e-04 3.379688878033364490e-04 4.042619307038973139e-03
1.142542279032258690e-01 1.790493922646391733e-01 7.712674905245293644e+00 -2.518237169573075735e-04 4.121954831926729051e-04 5.478673052635127036e-03
1.310235723630264748e-01 1.668334161233513413e-01 7.719454887837556178e+00 -7.716923709849227240e-04 3.043311239272735781e-04 5.903661301657075339e-03
1.472723363819417597e-01 1.504487150103724635e-01 7.724550139223837597e+00 -1.496377573208949614e-03 1.930339247117198007e-04 4.488815366209326918e-03
1.622614352168441076e-01 1.306091512605075666e-01 7.727657610941026434e+00 -2.035931523292505620e-03 2.118736051025436017e-04 1.546284491180314070e-03
1.751041985428977432e-01 1.081933084936717165e-01 7.728495191459585634e+00 -2.226048271434705877e-03 2.954465446777550914e-04 -1.329780360853751852e-03
1.849717866292011070e-01 8.410690006496382432e-02 7.726832631068058177e+00 -2.143415641896823098e-03 3.409956084863721530e-04 -2.950120480722679198e-03
1.911340964732441972e-01 5.905285790476690749e-02 7.722529166144155077e+00 -1.763981380650076316e-03 3.620337153670865260e-04 -2.852988808571119226e-03
1.930383311426840665e-01 3.373793492362912871e-02 7.715561842889281152e+00 -1.114112971417083493e-03 4.672151077009243422e-04 -1.748577342327285733e-03
1.903141947893800257e-01 8.809743938038299901e-03 7.706050678380624852e+00 -3.413482958819221520e-04 6.663854296788997980e-04 -5.715130873506103076e-04
1.828101706482115896e-01 -1.540150227127052261e-02 7.694269079442374704e+00 4.066020512140134388e-04 8.623935292964614047e-04 1.741186703150200861e-04
1.705622314464767253e-01 -3.855537227993702243e-02 7.680636469643427056e+00 1.324203981939198064e-03 9.426235397332088277e-04 4.073311772559850977e-04
1.539089829372091156e-01 -6.034124875859783743e-02 7.665686818111428380e+00 2.169866899597723033e-03 8.102257953198368189e-04 3.505696445892346469e-04
1.334189795014830704e-01 -8.041751342422273630e-02 7.650017534206021708e+00 2.926769859554453294e-03 6.815666021988930597e-04 4.473485820004358821e-04
1.098253407277406529e-01 -9.838114615956318476e-02 7.634220589088969611e+00 4.018834001688851090e-03 8.096868304704310298e-04 1.128390374935205227e-03
8.400538145862111727e-02 -1.139107884494468537e-01 7.618809126688477207e+00 5.064970357282974275e-03 1.017832570747596952e-03 2.071997195357891224e-03
5.707782226104845397e-02 -1.266915070782518860e-01 7.604167499053891000e+00 5.730203746543669450e-03 9.333791681887807423e-04 2.644698068737264159e-03
3.012927654277614345e-02 -1.364849158122118933e-01 7.590542727105304976e+00 6.016696488663032111e-03 2.272049193845228875e-04 2.497367754900862210e-03
4.145195730901444359e-03 -1.432380987387532889e-01 7.578066295916896067e+00 5.625797883378669782e-03 -8.561731606272489185e-04 1.957625534642897826e-03
-2.002534474035268935e-02 -1.469859158228736806e-01 7.566801205630786065e+00 4.614181946862156575e-03 -1.886554607461508101e-03 1.655284896665859540e-03
-4.159985487228670675e-02 -1.478197886529797056e-01 7.556794297615467393e+00 3.425899631216576015e-03 -2.446023278085776489e-03 1.587346820404491850e-03
-6.004020038453734831e-02 -1.458990708392323421e-01 7.548114290110703450e+00 2.634807872058328622e-03 -2.398327318446590722e-03 1.360044640822321996e-03
-7.494289813816285006e-02 -1.413460036394746655e-01 7.540866730564211196e+00 2.099747469332237902e-03 -1.964835978997374766e-03 6.245501243899477528e-04
-8.617906725261630096e-02 -1.343738191945624827e-01 7.535177638589164673e+00 1.474866251507985903e-03 -1.333449711349769026e-03 -4.876524349766411717e-04
-9.394216553639994638e-02 -1.254145965402281848e-01 7.531161244920466125e+00 7.763110371282488410e-04 -7.450248743792966697e-04 -1.590554725278185266e-03
-9.856268882252668118e-02 -1.150120131031485970e-01 7.528893206905978630e+00 1.318299544184869249e-04 -3.007134658267779002e-04 -2.339887357392855024e-03
-1.005117902486768328e-01 -1.037667187366101001e-01 7.528392035402459825e+00 -1.408199466338493598e-04 -5.261093550055963991e-05 -2.276715066560787600e-03
-1.001716023238072989e-01 -9.217489309854440260e-02 7.529621231752966715e+00 -1.274574697820058137e-04 3.639854490669351054e-05 -1.450611307940010168e-03
-9.781903134383759801e-02 -8.063731796791277773e-02 7.532497797614096768e+00 -2.697157896647781896e-04 4.185659338139314828e-05 -3.753161330835750806e-04
-9.376286103265236982e-02 -6.955411118203895515e-02 7.536902221226916332e+00 -8.982137213344946591e-04 1.157518064158188974e-05 2.005968003568984201e-04
-8.820883984373255327e-02 -5.928174789081639556e-02 7.542691787020820549e+00 -2.123682469226755541e-03 -1.001775612362978192e-05 1.062431116275527882e-04
-8.135275146867758378e-02 -5.005888670519817452e-02 7.549705723112118072e+00 -3.561195182155267938e-03 1.085740197071520218e-05 -1.981086798902759226e-04
-7.333594025301938546e-02 -4.194408412511183015e-02 7.557768175312694403e+00 -4.804480038998238528e-03 1.177647853558437725e-04 -2.495111559227228704e-04
-6.409879375153583470e-02 -3.501765019164949228e-02 7.566689847154240312e+00 -5.795209824703112175e-03 3.889263797638104012e-04 1.847903715600410874e-04
-5.364056157966445165e-02 -2.926756326809235378e-02 7.576265798715261290e+00 -5.803645288849679923e-03 7.773429110752526610e-04 9.789169637761455101e-04
-4.201774254541682657e-02 -2.454068686115952469e-02 7.586271433820532373e+00 -4.859449097791622083e-03 1.257747475994076651e-03 1.683287615414405525e-03
-2.931938008937012147e-02 -2.069686080551218568e-02 7.596457032174474655e+00 -3.420956000384652550e-03 1.829621203718781236e-03 1.281971272226415260e-03
-1.572094633802725849e-02 -1.749017339880878583e-02 7.606545067517182623e+00 -1.996694912625056068e-03 2.236882791203477668e-03 -5.591308075064742528e-04
-1.512498942613181661e-03 -1.477243412647457829e-02 7.616231040820264475e+00 -6.424758265068753003e-04 2.434076585005990993e-03 -2.918565612580638693e-03
1.291275274977887397e-02 -1.257178761194487591e-02 7.625193862284012525e+00 5.238598242637182607e-04 2.371369886787062526e-03 -4.425369153220683714e-03
2.698214134087120047e-02 -1.098638061002892019e-02 7.633117123483001976e+00 1.299378486704577803e-03 2.061587826882313630e-03 -4.461529560729233547e-03
4.022656109884466258e-02 -1.012522025481510206e-02 7.639716763278332934e+00 1.997757872220001264e-03 1.492897514074417124e-03 -3.629376625684975748e-03
5.212329894565960464e-02 -1.017885385280373547e-02 7.644772099878296423e+00 2.372111440019044736e-03 6.535257312343762878e-04 -2.588721933124602317e-03
6.211977309893613325e-02 -1.139611825391205827e-02 7.648153723929472569e+00 2.233534167822201575e-03 -3.040153221336570248e-04 -1.803819740654636489e-03
6.985340268268415420e-02 -1.387255083068391660e-02 7.649838551102753570e+00 1.557157662790650907e-03 -1.290006660345655552e-03 -1.267830432613670753e-03
7.507078278618160849e-02 -1.751867157294814681e-02 7.649912266590563448e+00 6.617129719293372066e-04 -1.899761005013462329e-03 -7.463114299722598812e-04
7.773854019742974797e-02 -2.216678694987105416e-02 7.648558097310641735e+00 -2.180787268760865779e-04 -1.972041724280748122e-03 -1.500125502067168161e-04
7.797311152999193695e-02 -2.769933188154887968e-02 7.646037678349737021e+00 -1.093662939935105462e-03 -1.698778036073280394e-03 4.206665491477055941e-04
7.617324094444891114e-02 -3.384229984833483917e-02 7.642665386687240492e+00 -1.858919038984354916e-03 -1.436205592447409567e-03 5.445758758239118173e-04
7.293796671701809065e-02 -4.023156622129567261e-02 7.638782275802967092e+00 -2.692913735809958874e-03 -1.418412699163205601e-03 1.780850233830421660e-05
6.882883540617387719e-02 -4.652376806422547223e-02 7.634728322708289383e+00 -3.446519771562877709e-03 -1.479055536750376520e-03 -9.082514081810513524e-04
6.437384852749619690e-02 -5.249631172071739238e-02 7.630809942732192042e+00 -4.039340571689095140e-03 -1.424806774864963892e-03 -1.695015913780956954e-03
5.998416624374282996e-02 -5.797464808029459404e-02 7.627273425659828909e+00 -4.644344720892015256e-03 -1.232938582699670028e-03 -1.937936210908629449e-03
5.599700689291926825e-02 -6.264247204139149205e-02 7.624286316104816663e+00 -4.876273558497461365e-03 -9.360129514591388616e-04 -1.560213055715664252e-03
5.257273082707975692e-02 -6.623051155596128281e-02 7.621923382790188661e+00 -4.873926092920938952e-03 -6.624523090810428838e-04 -8.898224065748986051e-04
4.972152856479904875e-02 -6.839917312865349819e-02 7.620160979131429535e+00 -5.066264334466804090e-03 -4.597642513132378910e-04 -1.699989005677933875e-04
4.733577261348436566e-02 -6.879972506970248591e-02 7.618882517855819714e+00 -5.335044933513437282e-03 -2.894430894650975618e-04 5.171940232630918739e-04
4.519410280072166247e-02 -6.723654167684406380e-02 7.617897345304921686e+00 -5.576131406664590687e-03 -3.797506961718776202e-05 1.397110500293800763e-03
4.304452563980361995e-02 -6.364591032568694962e-02 7.616974146010522695e+00 -6.035376784741110917e-03 4.698319450068064044e-04 2.963817979728087387e-03
4.062355534233036414e-02 -5.820307560451665196e-02 7.615883953735543166e+00 -6.135497361772643266e-03 1.086335461912177683e-03 4.856203147070929996e-03
3.790337150523419990e-02 -5.117176373772882453e-02 7.614441252281117123e+00 -5.463024800172781685e-03 1.671444396063982187e-03 6.794185423030093922e-03
3.494644146608245211e-02 -4.298194607050366545e-02 7.612523671252684032e+00 -4.133964531790941532e-03 2.109067388357698056e-03 8.154328515112212183e-03
3.187782526664416360e-02 -3.420479657586195099e-02 7.610064648345834293e+00 -2.603893412555259405e-03 2.373627800369788789e-03 8.289801770164917372e-03
2.881205105378958561e-02 -2.547949126507907669e-02 7.607030519689798709e+00 -9.967643780001318732e-04 2.443688197269879101e-03 6.948032889883269322e-03
2.579081127564700204e-02 -1.746615494542732086e-02 7.603398304749112491e+00 2.828295867006766062e-04 2.142578731291183442e-03 4.271838339316827264e-03
2.283073760553853623e-02 -1.087780024183823691e-02 7.599149121576482813e+00 1.030729764257848607e-03 1.726919702279227763e-03 1.661847114328868138e-03
1.990436697189828380e-02 -6.289611698718074358e-03 7.594282779811080353e+00 1.488552335663904849e-03 1.517403999775363260e-03 4.805029598181926459e-04
1.716705983749326064e-02 -4.014047571668408546e-03 7.588842354794344658e+00 1.602985228616590633e-03 1.535307834172715356e-03 1.079269985215374665e-03
1.483485691876644877e-02 -4.278677416768896999e-03 7.582936058030751880e+00 1.503059197305149381e-03 1.714647637540385201e-03 2.906526391555918319e-03
1.313887608883839049e-02 -7.061157310675782173e-03 7.576743315752855423e+00 1.392735887427761464e-03 2.058208082584057387e-03 5.225057984289278520e-03
1.231663852487541698e-02 -1.214341266381430660e-02 7.570502209418040529e+00 1.172172218349621124e-03 2.356331274626852212e-03 6.731623077646018034e-03
1.251962771528055546e-02 -1.914434875752597798e-02 7.564483900413457640e+00 4.603038212034016264e-04 2.543206241113941425e-03 7.108400273348507853e-03
1.387503508450943848e-02 -2.767288633224243566e-02 7.558960788504363926e+00 -7.381402176423157132e-04 2.568040032705874200e-03 6.439094027554219564e-03
1.644486365147549214e-02 -3.733534048038716219e-02 7.554174888974326763e+00 -2.042504296417001729e-03 2.507503393403691470e-03 5.186403169457171405e-03
2.026222334391505897e-02 -4.762580738604982322e-02 7.550311149272138422e+00 -3.266380269724517178e-03 2.528991115225700907e-03 3.953617053603378229e-03
2.529663256285631309e-02 -5.815252009615307777e-02 7.547477075737954344e+00 -3.733025344001995351e-03 2.492974967914040382e-03 2.776907808576544595e-03
3.141356850354048991e-02 -6.862334872398313801e-02 7.545692887835273588e+00 -3.200682726672003219e-03 2.359104115384408947e-03 1.851287337198101977e-03
3.844290144506575663e-02 -7.860545211047975656e-02 7.544897441223196388e+00 -1.859308987832442852e-03 2.005378646207238696e-03 1.070530761858684522e-03
4.620697170394389569e-02 -8.763817163347839556e-02 7.544968020371669581e+00 -4.692332776237216445e-04 1.304120357397719468e-03 2.633810884335589016e-04
5.452434326752888388e-02 -9.528517519017581927e-02 7.545752415390539980e+00 3.577876772566080353e-04 2.988003163378113048e-04 -5.617605346271028035e-04
6.317995224701944412e-02 -1.011643089171745807e-01 7.547104318776487020e+00 3.357270134593434143e-04 -9.973328245234879767e-04 -1.414202906412404372e-03
7.222455141835483483e-02 -1.050331262802966514e-01 7.548906890147547344e+00 -3.035915160561963389e-04 -2.140341553410031808e-03 -2.003160004809893726e-03
8.176507669992119642e-02 -1.067490965912751000e-01 7.551082779436036674e+00 -9.043702721059278943e-04 -2.981195748750555766e-03 -2.347550161982305070e-03
9.179676833578452599e-02 -1.063911610680808306e-01 7.553580434083147388e+00 -8.782945064352829824e-04 -3.464100419356576713e-03 -2.501742602114682273e-03
1.022331026374049545e-01 -1.041566431112332936e-01 7.556346912187585474e+00 1.262787172932350755e-04 -3.672722064823454990e-03 -2.479661305580079661e-03
1.128613670038296768e-01 -1.001828511952875533e-01 7.559301177449016862e+00 2.079530232393153773e-03 -3.841234284959131606e-03 -2.348579548979951286e-03
1.234096465722353542e-01 -9.457374817166407099e-02 7.562315346928541793e+00 3.952860259912355408e-03 -3.747610287088211888e-03 -2.033627123317503869e-03
1.334725621669754780e-01 -8.738177049731450652e-02 7.565221567098944888e+00 5.311978099960613757e-03 -3.486471183206261894e-03 -1.801156486124084501e-03
1.427107602922271790e-01 -7.852354067142031102e-02 7.567841325771342831e+00 6.628900980257093449e-03 -3.079793208580622766e-03 -1.965309719112579099e-03
1.508953787631739651e-01 -6.805330033106561649e-02 7.570030643710340179e+00 7.454779590735566286e-03 -2.291222679383342429e-03 -2.409805415145363505e-03
1.578011731635116099e-01 -5.609046802985064722e-02 7.571733003699576692e+00 7.781911981045035870e-03 -1.024523692928336512e-03 -3.134061278717300593e-03
1.632910049753023285e-01 -4.280223907005025613e-02 7.573008967678772407e+00 8.294867038022920788e-03 6.417657605554488937e-04 -4.394984700318254126e-03
1.673095811646769793e-01 -2.834079944435151377e-02 7.574036570166072124e+00 8.670222677559629929e-03 1.963584297612015750e-03 -5.641491745289961036e-03
1.698697823253967343e-01 -1.297411943948242365e-02 7.575079846055812638e+00 8.725972812184630556e-03 2.634130814393151158e-03 -6.499385100162857927e-03
1.710119389172101712e-01 2.863466234052662943e-03 7.576439325721257667e+00 8.643370036632029921e-03 2.700692683146651858e-03 -6.663005050542306941e-03
1.709030583184550089e-01 1.880168319953163386e-02 7.578395194843801974e+00 9.067994250356672253e-03 2.370322493834582829e-03 -6.383963955347064789e-03
1.697119559633321062e-01 3.439248703168277382e-02 7.581163577739303605e+00 1.003453171717524038e-02 1.845205789737923430e-03 -6.219340730636165569e-03
1.675905659147920723e-01 4.925393289660792706e-02 7.584864073866465439e+00 1.008763631914728377e-02 1.184120777176888260e-03 -5.509210402455985700e-03
1.645759458937425257e-01 6.316726044040413268e-02 7.589499607248119339e+00 9.168237652060316420e-03 6.306643547936877743e-04 -3.826587476468155946e-03
1.606998473511774828e-01 7.588362728457188899e-02 7.594944283626027470e+00 7.976444059228105996e-03 3.678256814939260253e-04 -1.038338843763457302e-03
1.560336605605952554e-01 8.725213088259797800e-02 7.600941962731158519e+00 6.592162535976054706e-03 4.046478634374918643e-04 1.897611777401502983e-03
1.504368279688347576e-01 9.703056714709766550e-02 7.607124787437063773e+00 4.469246464016335407e-03 5.707311179909890439e-04 4.063580130096293777e-03
1.437774856284144420e-01 1.048460940917712997e-01 7.613035720000622675e+00 1.729123808326678106e-03 6.371165528651691898e-04 5.173294755169839144e-03
1.359401258717903849e-01 1.102749494124758423e-01 7.618169695306782785e+00 -9.039539929062206589e-04 4.960375037536204771e-04 5.469335257130635876e-03
1.268152389814608538e-01 1.128646323563022580e-01 7.622024531831809391e+00 -3.491027756299312518e-03 1.992958310269241366e-04 5.509711724136339035e-03
1.164365301459010932e-01 1.122289398187377440e-01 7.624149116108737800e+00 -5.147453610569560807e-03 -1.320438931451116708e-04 4.922347878572761078e-03
1.048097549184101446e-01 1.081850192289549178e-01 7.624189109994488511e+00 -5.776594668177161516e-03 -4.652074474197006064e-04 3.600390385898402830e-03
9.212110121823596787e-02 1.007515126232806230e-01 7.621918771542505411e+00 -6.295434861112040974e-03 -9.391431590259489070e-04 1.849002724835622277e-03
7.868972152912984130e-02 8.997755376640050040e-02 7.617272400297297352e+00 -6.818443237458316451e-03 -1.496734938501908781e-03 5.540683968775180542e-04
6.495842739072274497e-02 7.612876987095015813e-02 7.610361280306732645e+00 -7.337538066859641307e-03 -2.150338255177983247e-03 3.857551494125731838e-04
5.148984375951977388e-02 5.980404169566160000e-02 7.601473125589438773e+00 -8.118932019637788502e-03 -3.047801008370876630e-03 1.075496059272080737e-03
3.877409069228753696e-02 4.180632562171159028e-02 7.591044897715823581e+00 -8.351267854517840927e-03 -3.808566449511291245e-03 1.685832671553639259e-03
